title,author,date,abstract,url
5 takeaways from the second N.Y.C. mayoral debate.,"By Katie Glueck, Dana Rubinstein and Jeffery C. Mays",2021-10-27T01:52:15+0000,"In the final contest before Election Day, Eric Adams and Curtis Sliwa traded insults and sketched out starkly different visions for the city.",https://www.nytimes.com/2021/10/26/nyregion/nyc-mayoral-debate-takeaways.html
Knowing Your Future,By David Leonhardt,2021-07-14T10:36:30+0000,Katharine Moser chose to find out her genetic destiny in 2005. We revisit her story on her 40th birthday.,https://www.nytimes.com/2021/07/14/briefing/genetic-testing-huntingtons-disease.html
"＆Our Collective Gift＊: For Eid al-Fitr, Women Share Their Mothers＊ Recipes",By Kima Jones,2021-05-13T19:35:29+0000,"As the poet and writer Kima Jones prepared for Eid al-Fitr, she used it as a time to connect to herself, her ancestors and her family through food.",https://www.nytimes.com/2021/05/13/us/eid-al-fitr-traditions-recipes.html
Your Monday Briefing,By Natasha Frost,2021-02-15T03:23:23+0000,The fallout from Trump＊s acquittal.,https://www.nytimes.com/2021/02/14/briefing/impeachment-coronavirus-depression-myanmar.html
Restaurants Find a New Revenue Source: Feeding the Hungry,By Jane Black,2021-02-09T10:00:24+0000,What began as an emergency measure in the pandemic＊s early days has turned into a long-term business plan that could help many kitchens keep running.,https://www.nytimes.com/2021/02/09/dining/restaurants-food-insecurity.html
Getting Intimate With the Celebrity Regulars of River Cafe,By Mark Landler,2021-09-20T09:00:15+0000,"On her new podcast, Ruth Rogers, the owner of the storied London restaurant, interviews her famous patrons about food and their lives.",https://www.nytimes.com/2021/09/20/dining/river-cafe-podcast-ruth-rogers.html
Transcript: Ezra Klein Interviews Mark Bittman,NA,2021-03-16T12:35:02+0000,The March 16 episode of ※The Ezra Klein Show.§,https://www.nytimes.com/2021/03/16/podcasts/ezra-klein-podcast-mark-bittman-transcript.html
The Shy Sisters Behind Austin＊s Breakout Breakfast Tacos,By Priya Krishna,2021-08-31T09:00:19+0000,"From a single food truck to its coming expansion to Los Angeles, Veracruz All Natural has won a huge following. Yet its owners are still striving to attract more Hispanic diners.",https://www.nytimes.com/2021/08/31/dining/veracruz-all-natural-austin-reyna-maritza-vazquez.html
"As U.S. Nears 800,000 Virus Deaths, 1 of Every 100 Older Americans Has Perished","By Julie Bosman, Amy Harmon and Albert Sun",2021-12-13T08:00:12+0000,"They are among the most vaccinated groups, but people 65 and older make up about three-quarters of the nation＊s coronavirus death toll.",https://www.nytimes.com/2021/12/13/us/covid-deaths-elderly-americans.html
Still Here and Still Queer: The Gay Restaurant Endures,By Erik Piepenburg,2021-05-28T09:00:34+0000,"Many have closed in a time of growing inclusion and more fluid sexual identities. But in several places around the country, they remain anchors of safety and community.",https://www.nytimes.com/2021/05/28/dining/gay-restaurants.html
"To Grandmother＊s House, or Not. The Thanksgiving Travel Equation Is Tough to Solve.",By Heather Murphy,2021-11-23T10:00:28+0000,The number of travelers this holiday weekend is expected to be close to prepandemic levels. But those numbers hide the kinds of decisions that families are making about how and where to gather. Here＊s how six families are celebrating.,https://www.nytimes.com/2021/11/23/travel/thanksgiving-travel-plans-covid.html
U.S. Activists Try to Halt an Australian Way of Life: Killing Kangaroos,By Damien Cave and Matthew Abbott,2021-05-22T09:00:24+0000,"A bill in Congress aims to ban all kangaroo products from Australia, setting up a clash between two very different kinds of people on opposite ends of the earth.",https://www.nytimes.com/2021/05/22/world/australia/kangaroo-killings.html
"Cicely Tyson, an Actress Who Shattered Stereotypes, Dies at 96",By Robert D. McFadden,2021-01-29T00:30:24+0000,"In a remarkable career of many decades, she refused to take parts that demeaned Black people and won a Tony, Emmys and an honorary Oscar.",https://www.nytimes.com/2021/01/28/obituaries/cicely-tyson-dead.html
"Summer Days, Drifting Away",By Julia Carmel,2021-09-01T09:00:13+0000,"It＊s not over just yet, but we＊re getting ready to bid the season farewell. (Plus, cocktail and ice cream recommendations!)",https://www.nytimes.com/2021/09/01/nyregion/summer-new-york-cocktails-ice-cream.html
Fall Restaurant Preview: A Reboot for New York,By Florence Fabricant,2021-09-07T20:31:01+0000,"Restaurants whose plans were put on hold by the pandemic finally emerge, while global powerhouses gain footholds in Manhattan.",https://www.nytimes.com/2021/09/07/dining/fall-restaurant-preview.html
Tapping Into Local Businesses,NA,2021-05-03T20:35:17+0000,"Armed with Visa contactless payment cards and their shopping lists, two customers with a determination to reinvigorate their local economies set out to support reopened neighborhood businesses.",https://www.nytimes.com/paidpost/visa/tapping-into-local-businesses.html
How the Cookbooks of 2020 Tell the Stories of Our Pandemic Kitchens,By Kim Severson,2021-03-02T10:00:24+0000,"From beans and baking projects to vegan and global recipes, the year＊s best sellers show the ways home cooking changed, and what may lie ahead.",https://www.nytimes.com/2021/03/02/dining/best-cookbooks-2020-pandemic.html
"The Birria Boom Is Complicated, but Simply Delicious",By Tejal Rao,2021-02-08T21:07:23+0000,"With infinite variations, the regional Mexican stew is now a TikTok and Instagram star in Los Angeles and beyond.",https://www.nytimes.com/2021/02/08/dining/birria-recipes.html
"From ＆The Sopranos＊ to ＆Star Trek,＊ Pop-Culture Cookbooks Fuel Fandoms",By Priya Krishna,2021-10-05T16:27:52+0000,"Early entries in the genre were more like novelties. Today, they＊re encyclopedic examinations of the universe of a show, movie or game 〞 with recipes.",https://www.nytimes.com/2021/10/05/dining/sopranos-marvel-pop-culture-cookbooks.html
When Your Abuser Is a Powerful Politician,By Alisha Haridasani Gupta,2021-05-17T21:56:22+0000,"The author and activist Tanya Selvaratnam on her abusive relationship with Eric Schneiderman, a former New York attorney general, and the second wave of the #MeToo movement.",https://www.nytimes.com/2021/05/17/us/tanya-selvaratnam-eric-schneiderman-metoo-domestic-violence.html
"The Climate Summit Has Me Very Energized, and Very Afraid",By Thomas L. Friedman,2021-11-10T00:00:11+0000,"Much of the world wouldn＊t make sacrifices to fight Covid, so why think it will to stop climate change?",https://www.nytimes.com/2021/11/09/opinion/climate-change-summit-glasgow.html
"Barbecued, Battered, Boiled and Baked: Cookbooks for Summer",By Jenny Rosenstrach,2021-05-27T13:55:13+0000,The season＊s newest cookbooks celebrate feel-good dishes from around the globe.,https://www.nytimes.com/2021/05/27/books/summer-cookbooks.html
"Food Scholar, Folk Singer, Blunt Speaker: The Many Lives of Leni Sorensen",By Kim Severson,2021-09-21T09:00:22+0000,"An irreverent historian who gets her hands into traditional cooking, farming and crafts is finally, at 79, winning fame with Netflix＊s ※High on the Hog.§",https://www.nytimes.com/2021/09/21/dining/leni-sorensen-food-scholar-historian.html
Labor Day Side Dishes That Will Steal the Show,By Tanya Sichynsky,2021-05-26T16:22:11+0000,"Wow your friends and family with coleslaws, potato salad and other summer favorites that don＊t shy away from big flavor.",https://www.nytimes.com/article/best-barbecue-side-dishes.html
Transcript: Ezra Klein Interviews Sy Montgomery,NA,2021-07-13T17:34:02+0000,"Every Tuesday and Friday, Ezra Klein invites you into a conversation about something that matters, like today＊s episode with Sy Montgomery. Listen wherever you get your podcasts.",https://www.nytimes.com/2021/07/13/podcasts/transcript-ezra-klein-interviews-sy-montgomery.html
Searching for Roger Federer,By Dave Seminara,2021-03-25T09:00:28+0000,"In 2019, a fan traveled to the Swiss tennis star＊s birthplace: ※The fact that I was able to walk in Mr. Federer＊s footsteps, and sit in a packed arena with 10,000 unmasked fans and watch him play feels like a dream to me now.§",https://www.nytimes.com/2021/03/25/travel/roger-federer-switzerland.html
Jaune Quick-to-See Smith Maps New Meanings,By Joshua Hunt,2021-12-02T22:34:51+0000,"At 81, the artist is still making clever and cutting work that juxtaposes symbols of American empire with those of Native culture.",https://www.nytimes.com/2021/12/02/t-magazine/jaune-quick-to-see-smith.html
How to Throw a Perfect Summer Picnic,By Marian Bull,2021-07-20T13:00:13+0000,"Never before have so many restaurants offered food to go. Here, a guide to what to pick up and what to pack it in, plus two easy recipes for dining al fresco.",https://www.nytimes.com/2021/07/20/t-magazine/summer-picnic-guide.html
Transcript: Ezra Klein Interviews Zeynep Tufekci About Systems Thinking,NA,2021-02-04T23:07:40+0000,The Feb. 2 episode of ※The Ezra Klein Show.§,https://www.nytimes.com/2021/02/04/podcasts/ezra-klein-podcast-zeynep-tufekci-transcript.html
The Canonization of Saint John Coltrane,By M.H. Miller,2021-12-03T13:00:10+0000,"The intensity of the jazz legend＊s music has always inspired passion, but in the 1960s, one group of devotees was so stirred they founded a church in his name.",https://www.nytimes.com/2021/12/03/t-magazine/john-coltrane-church.html
What to Cook This Weekend,By Sam Sifton,2021-07-23T15:00:04+0000,"Try Gabrielle Hamilton＊s sous-chef salad, a take on a classic French salade compos谷e.",https://www.nytimes.com/2021/07/23/dining/what-to-cook-this-weekend.html
What to Cook This Week,By Sam Sifton,2021-10-15T15:00:06+0000,"Two new sheet-pan recipes for your busy nights: crispy noodles with glazed tofu, and pork schnitzel.",https://www.nytimes.com/2021/10/15/dining/what-to-cook-this-week.html
What to Cook Right Now,By Sam Sifton,2021-12-22T16:00:05+0000,"Melissa Clark dives deep on oysters: ※merroir§ and recipes for mignonette, cocktail sauce, and oysters Rockefeller.",https://www.nytimes.com/2021/12/22/dining/what-to-cook-right-now.html
Republican Attacks on A.O.C.,NA,2021-02-11T20:45:05+0000,A reader says the congresswoman＊s diligence and talent will prevail. Also: Treating chickens humanely; Jeff Bezos and Amazon workers; climate-friendly policies.,https://www.nytimes.com/2021/02/11/opinion/letters/aoc-republicans.html
"On Trump, Truth and Press Coverage",NA,2021-12-17T15:59:19+0000,"Responses to a column by Ross Douthat  about Donald Trump, politics and the press. Also: Russia and Ukraine; keeping place names; F.D.R. and Churchill.",https://www.nytimes.com/2021/12/17/opinion/letters/trump-press-coverage.html
Debating the Morality and Value of Zoos,NA,2021-07-03T15:00:09+0000,Some readers decry keeping animals in captivity while others tout the educational benefits.,https://www.nytimes.com/2021/07/03/opinion/letters/zoos-animals.html
The ＆Hedonistic Altruism＊ of Plant-Based Meat,By David Gelles,2021-08-27T14:00:09+0000,"Ethan Brown, the founder and C.E.O. of Beyond Meat, on his moral and environmental priorities.",https://www.nytimes.com/2021/08/27/business/ethan-brown-beyond-meat-corner-office.html
A Fresh Newsletter That＊s Not Just for Vegetarians,By Sarah Bahr,2021-08-19T09:00:12+0000,The writer behind The Veggie talks about the meatless trend and what she envisions for the newsletter.,https://www.nytimes.com/2021/08/19/insider/veggie-newsletter-vegetarian-recipes.html
11 Vegetarian Recipes Our Readers Can＊t Get Enough Of,By Kasia Pilat,2021-08-18T21:06:37+0000,These are the dishes our readers return to again and again.,https://www.nytimes.com/2021/08/18/dining/best-vegetarian-recipes.html
13 Vegetarian Recipes That Give Pasta and Beans a Break,By Tanya Sichynsky,2021-08-11T15:31:51+0000,"Cooking ruts are real. Get out of them with these fresh, vegetable-forward dishes.",https://www.nytimes.com/2021/08/11/dining/light-vegetarian-recipes.html
The Endless Pleasures of Vegetarian Cooking,By Tejal Rao,2021-08-09T17:20:41+0000,"The world of vegetarian cooking is vast and diverse, and our new newsletter celebrates exactly that.",https://www.nytimes.com/2021/08/09/dining/vegetarian-cooking-newsletter.html
This Vegetarian Menu Brings Home the Best of the Market,By David Tanis,2021-07-30T18:18:22+0000,"The stalls are overflowing, and this fresh three-course dinner from David Tanis puts that bounty to work.",https://www.nytimes.com/2021/07/30/dining/vegetarian-meals-dinner-summer-market.html
24 Vegetarian Grilling Recipes for Labor Day Weekend,By Alexa Weibel,2021-07-07T14:58:51+0000,Upgrade your menu with these deeply flavorful vegetarian options.,https://www.nytimes.com/article/vegetarian-grilling-recipes.html
"Rome Finds There＊s No Accounting for Taste, Artistic or Culinary",By Elisabetta Povoledo,2021-06-25T09:00:25+0000,"A new set of public artworks was supposed to pay tribute to the Italian capital, but a sculpture of a roasted pig has raised the hackles of animal rights groups and finnicky Romans.",https://www.nytimes.com/2021/06/25/world/europe/rome-pig-sculpture-porchetta.html
Let＊s Launch a Moonshot for Meatless Meat,By Ezra Klein,2021-04-24T15:00:08+0000,It wouldn＊t actually take that much of an investment for Biden to get us headed in the right direction.,https://www.nytimes.com/2021/04/24/opinion/climate-change-meatless-meat.html
Do You Think You Make Good Climate Choices?,By Callie Holtermann,2021-04-09T02:06:31+0000,"Do you consider the climate impact of the food you eat, the things you buy, the appliances you use and the way you travel?",https://www.nytimes.com/2021/04/08/learning/do-you-think-you-make-good-climate-choices.html
The Weekender,By Anna Schaverien,2021-01-01T15:30:00+0000,"Discover readers＊ positive moments of 2020. Also in this edition: the inspiring resilience of a marathoner, the bizarre story of a runaway llama and more.",https://www.nytimes.com/interactive/2021/01/01/briefing/the-weekender.html
"Weekly Health Quiz: Covid, Aloe and Heartburn",By Toby Bilanow,2021-08-26T09:00:02+0000,Test your knowledge of this week＊s health news.,https://www.nytimes.com/interactive/2021/08/26/well/live/26healthquiz-08232021.html
"The Crispiest, Creamiest Vegan Pasta",By Alexa Weibel,2021-01-22T20:39:33+0000,"With just a little effort, this no-waste creamy leek pasta delivers a ton of texture and flavor.",https://www.nytimes.com/2021/01/22/dining/creamy-leek-pasta-recipe.html
There＊s Nothing Better Than This Cheesy Potato Soup,By Melissa Clark,2021-01-29T18:53:08+0000,"Silky-smooth and simple to make, it gets verve and heat from homemade pickled jalape?os.",https://www.nytimes.com/2021/01/29/dining/potato-cheddar-soup.html
A Meat War Is Waged Across State Lines,By Marie Fazio,2021-03-16T21:59:51+0000,"In a ceremonial effort to discourage meat consumption, the Colorado governor declared March 20 ※MeatOut Day.§ Then Nebraska＊s governor announced ※Meat on the Menu Day,§ seeking to do just the opposite.",https://www.nytimes.com/2021/03/16/us/meatout-day-colorado-nebraska.html
